id,pdawn_1,pdawn_2,pdusk_1,pdusk_2,pdiurnal_1,pdiurnal_2,pnocturnal_1,pnocturnal_2,CWSI_1,CWSI_2,SNOW_1,SNOW_2,TMIN_1,TMIN_2
11,0.13473697708826934,0.15785517443063996,0.18734507421331786,0.13671636370829757,0.3037843221628227,0.24546471484017626,0.37413362653559024,0.45996374702088627,-1.1299945282283381,-1.163215444223951,-0.6739597095775379,-1.172839564337985,-0.7443568093934729,0.545964609276408
12,0.08857780414343079,0.14679994751775316,0.2641674987697513,0.17345263533830108,0.2928808317498364,0.22728247486099876,0.35437386533698156,0.4524649422829471,-1.0572521351403026,-1.163215444223951,-0.7153561187987083,-1.1640448628646618,-1.3300068229693356,1.1500807928583863
13,0.10719177142119062,0.14963047259393894,0.20848538010542786,0.11746223322763441,0.2865832327480339,0.2393461050107063,0.3977396157253477,0.4935611891677202,-0.9845097420522674,-1.163215444223951,-0.7315691811238373,-1.1251937246418535,-1.707107069116289,1.4158696086113658
14,0.14087541653927735,0.12545954731684855,0.24958465150666997,0.22004480405442758,0.2720054869676851,0.1989884312131734,0.33753444498636714,0.4555072174155506,-0.9117679658800352,-1.1623403491572883,-0.7434628592141223,-0.735922360851339,-1.6798699104587578,1.3313987132665333
15,0.11096980346908868,0.1323208802462079,0.16681169186802228,0.20055347290453943,0.26487290865782903,0.20691245550708837,0.45734559600506003,0.4602131913421646,-0.8514079983334287,-1.1616685278477392,-0.6472474585970728,-1.0030766978030745,-1.2277008153704478,0.36378302635800314
16,0.10400099608475545,0.15423688115309583,0.22226541296146737,0.19764920466551528,0.24761547056002553,0.22305483322128322,0.4261181203937516,0.4250590809601056,-0.7786656052453933,-1.1616231845362133,-0.5992218616522508,-1.0105465358959178,-1.394603595477785,0.4020236818811748
17,0.09899253741248004,0.17025845298304668,0.21799044736816497,0.16108432451677285,0.23777020403399263,0.2100320741618425,0.44524681118536225,0.4586251483383379,-0.7059229036994565,-1.1616157815465764,-0.6185706652862555,-1.0363965514294522,-1.6226702581113261,0.6634659098442347
18,0.0867744382553448,0.11576680957925943,0.1968819267945501,0.20239711654318662,0.24023832153458938,0.30694433102403196,0.47610531341551576,0.37489174285352184,-0.6331805106114212,-1.1531461444861535,-0.6364738025003785,-0.6922434380850867,-1.6163361713826672,0.2713970701018542
19,0.11077626509874156,0.11954263692004595,0.14321223307674183,0.1826534768775024,0.2672495012507989,0.23128453680185512,0.4787620005737177,0.4665193494005964,-0.5604381175233858,-1.1316025192690542,-0.6557614206126317,-0.7319748271210991,-1.2920317171901206,-0.020429084194071447
20,0.16197073499978112,0.16456837724720869,0.20649642451846875,0.211923483710108,0.21435429888677351,0.22940860950386607,0.41717854159497697,0.3940995295388173,-0.48900821280639345,-1.131407882333184,-0.606496233021025,-0.755318905205969,-0.8666981504117622,0.6235109115185108
21,0.09793030212361466,0.19676570352205267,0.14321994841823985,0.17802939932149217,0.3327562161562256,0.2925317093207379,0.42609353330192,0.3326731878357173,-0.41660419803634496,-1.1313181210838363,-0.48880181179347987,-0.8028606561191859,-1.1274988738688752,1.120294016457362
22,0.14084052857316545,0.13933502086149552,0.11853721238540572,0.270265436779676,0.3286339648600284,0.24784939060772523,0.4119882941814007,0.3425501517511034,-0.34372330735051926,-1.1312835737988642,-0.5080431237420517,-0.8289775659678857,-1.0156036127530839,1.403125130523124
23,0.10669912440744699,0.14179334088747136,0.20080857505639702,0.195130682447038,0.3141740346808569,0.30779174480630533,0.37831826585529904,0.3552842318591856,-0.27069312304034915,-1.1312712354828027,-0.5248362474994028,-1.0368722905462342,-1.4414385434817951,1.2252605121877653
24,0.0795853313601032,0.09705452960632661,0.25206614568959984,0.20844364927965994,0.20876778476592223,0.264376608782224,0.4595807381843748,0.4301252123317893,-0.20039896031681875,-1.1311990563338428,-0.5478557820970319,-0.989576382659074,-0.7166959072902734,1.6130168645273368
25,0.1569650727090229,0.20779777999923682,0.12858792457944446,0.20875892991769043,0.3077384173540135,0.1920530445765437,0.4067085853575193,0.3913902455065289,-0.2002040149230469,-1.1308702402108037,-0.5366405493558969,-0.882767512969856,0.7853929111000777,1.712889420360282
26,0.1511592263770354,0.13504977731594683,0.18442224497668308,0.17863996533330795,0.29469967213610476,0.3486617176210441,0.36971885651017683,0.337648539729701,-0.1969482417723162,-1.1307129266810194,-0.5792633045934618,-0.9080614208359546,0.8250865159172622,0.5262458076855986
27,0.16169435677797156,0.17720794883262816,0.19256251296798824,0.20395903214938405,0.26904530123863646,0.3537938634840351,0.37669782901540366,0.26503915553395296,-0.19694515719330088,-1.1304911454498139,-0.6735785511336927,-0.9205663536315467,1.40465180084226,0.48460763029933135
28,0.09994355446334406,0.15332243215573801,0.1607185047172048,0.22282785455292503,0.27327500500683227,0.2439476287847367,0.46606293581261893,0.3799020845066004,-0.19694423181959617,-1.130398916537254,-0.7418734034819453,-0.931400561375994,1.4353776457389695,0.5242056737964009
29,0.1193390368520413,0.2113374329218797,0.29515878812815943,0.19958001460073657,0.2498167676000748,0.21352414168484496,0.3356854074197246,0.37555841079253877,-0.1606794532516091,-1.1302739910871313,-0.5247789653070105,-0.9581342306252513,-0.47671880587187476,0.8357632107200746
30,0.04895061096366713,0.16718187488053524,0.21352268426111845,0.21826800355352277,0.5023757250337116,0.2908086190884899,0.23515097974150292,0.323741502477452,-0.09044667365048471,-1.1292711944492322,-0.5510892067252581,-0.9525974079717813,-1.1876111325510674,1.1466808799563828
31,0.050115629926891996,0.16307253174526234,0.11840989770207011,0.16735653772173764,0.4792863596563705,0.2888486442161795,0.3521881127146674,0.38072228631682026,-0.017260101184234922,-1.129215980484857,-0.567208755954711,-0.9648279066878047,-1.3658027615633874,1.1656719712626293
32,0.21885113137634443,0.1805680616364258,0.15035871674501003,0.17432412072612996,0.19643625192671751,0.23023450963069853,0.43435389995192797,0.41487330800674543,0.045477459867424276,-1.129169094883823,-0.4503555188849878,-0.973953824006248,-0.6500940480669558,1.390563623076688
33,0.12102131343999423,0.16444286583058287,0.15717016680197285,0.17973129257581724,0.3441191660234525,0.33156575838035035,0.37768935373458046,0.3242600832132496,0.0700322511193349,-1.1268747850121856,-0.24505981114771794,-0.9814439460670437,-0.034084451822814096,0.6729274594173137
34,0.10595548779731057,0.14751832570383272,0.2555193157295034,0.17689187334478113,0.2453495043978041,0.2801782159623949,0.3931756920753819,0.3954115849889911,0.12902976011484912,-1.1125580199702136,-0.12505094914263898,-0.9901279864849415,-0.4005252860455048,0.3351450719396873
35,0.16806208338649917,0.14519056424254378,0.19277903896217422,0.1413267649761725,0.23064396965684117,0.4218371066996536,0.4085149079944855,0.29164556408163034,0.13532754509054473,-1.0903629316650667,-0.19843944613402995,-0.9893551272718019,0.29548076938455653,0.210270561599923
36,0.16426889786980664,0.10494977867452872,0.17889303885313354,0.15109754518642896,0.25992051743229067,0.2701042486597351,0.39691754584476907,0.473848427479307,0.13603884901149088,-1.055965557232989,-0.26722671849376234,-0.7900900633946363,1.2753784528959022,-0.03605022279724891
37,0.21555637938836225,0.15948001305898915,0.17567209302249337,0.17307843011660098,0.28349503828646133,0.3318490924703513,0.3252764893026831,0.3355924643540583,0.1363781527031824,-0.9854604093048067,-0.3654888315284454,-0.7420040816110082,1.52213376448469,-0.6228784729485607
38,0.08685533070335225,0.09366196176295083,0.18371443555089662,0.17988739406860008,0.3095363224104045,0.43219844550273445,0.41989391133534676,0.2942521986657147,0.13660456080291117,-0.91298051389098,-0.4021652147859196,-0.7654414726208177,1.5314000191348807,-1.0436128041748014
39,0.1321299047769356,0.19351231588766707,0.1282481361486913,0.14594658501576707,0.290648733267677,0.3008058470571424,0.4489732258066962,0.3597352520394233,0.1368016654019935,-0.8546742590528116,-0.41598603664064415,-0.6676922637363033,1.4968029699154366,-0.7152148432300404
40,0.13455799861433046,0.13891168821283728,0.1738652220378404,0.20064699345843093,0.416246302897393,0.30812094509149646,0.2753304764504363,0.35232037323723536,0.15271069013170327,-0.8545104679070951,0.31481770512826107,-0.5742126966586439,1.017304572911812,0.3758353708949639
41,0.12754415918502343,0.1697862222796437,0.23950584667642227,0.18734450875331823,0.3339723540748588,0.28291672700037224,0.29897764006369526,0.35995254196666565,0.17328082221154945,-0.8303702440748514,-0.039665185704889715,-0.21793073797054344,0.43350897850513176,-0.08179296348477512
42,0.1716835722055507,0.11863173918185219,0.24422471200392512,0.17234794868541076,0.287764718928641,0.4256003698758139,0.29632699686188324,0.28341994225692313,0.17822386008369162,-0.7565238801572124,-0.077793107057179,-0.2349605302618672,0.6816386079070653,-1.258301443645687
43,0.12113984851040886,0.08036896256626616,0.20235724711590436,0.2019597996661971,0.2716722697659816,0.42927776895003256,0.40483063460770524,0.28839346881750444,0.1813719814267855,-0.6825846704112106,-0.10884225721192087,-0.26131624379906104,1.4517745240190028,-1.7223562647677244
44,0.13939351824562035,0.07875824490953363,0.21848572648218256,0.1522474145792164,0.21130008535220826,0.48949934812792983,0.43082066991998885,0.2794949923833201,0.18232388251093093,-0.6086917293504397,-0.6104211808198441,-0.27401013776979,1.7487573789719113,-1.5709135410584745
45,0.1464121255395129,0.07420154467070632,0.23412180430056292,0.24550029612832994,0.33212442243063195,0.30979106818193963,0.2873416477292917,0.370507091019024,0.1830558531112799,-0.5350896640908186,-0.6553231134235515,-0.1666144675668923,0.9170440268861317,-1.0927612187238478
46,0.13118474147977194,0.08657881268915762,0.15009007130123916,0.21224387614682055,0.4814425051503224,0.37434507183691046,0.23728268206866687,0.32683223932711175,0.19355020783739657,-0.45932407510981216,-0.6428941787842029,0.5124019686938847,0.4129745277491164,-1.0811365813010807
47,0.11939022866671004,0.07213896369035885,0.17735472877093228,0.17337933906735803,0.4375354269958287,0.5342528463854542,0.2657196155665293,0.22022885085682872,0.2363018560747219,-0.3844598001170988,-0.44283123435185096,0.4300160639968027,-0.38258228819025186,-2.039083131527043
48,0.1601369995625815,0.0319312578399931,0.14796233227630826,0.22069051865143674,0.28064613098640273,0.5884878724691426,0.4112545371747077,0.1588903510394278,0.2639205596626066,-0.30903906707001133,-0.4041357622383629,0.5294073067935813,-0.01665645807275822,-2.41856127389162
49,0.0891747310275019,0.11467949813456581,0.23842873534854891,0.18708588906899817,0.2537029202077872,0.372166347302355,0.41869361341616185,0.3260682654940809,0.31532167591695165,-0.23408441391214743,-0.24685257362447188,0.4820553844620257,-0.42999338028764345,-1.9866643374052906
50,0.11007096076982782,0.1372603310340598,0.1395560302457608,0.1715333629779345,0.47831785180804515,0.39608040079362683,0.27205515717636636,0.29512590519437903,0.3867460283917163,-0.17509091486935313,-0.26898141516881585,0.4253488497457197,-0.9410878961615244,-0.45285123083086987
51,0.18831864193327788,0.11689489317598721,0.14436228020399453,0.20412736023393238,0.31165913802874096,0.36919725751843063,0.35565993983398686,0.30978048907165,0.4374031441875521,-0.1735313517191783,-0.2774381283537717,0.3008992666777648,-0.5789434379116856,1.0882641246158167
52,0.05705131183045913,0.11507143807901991,0.19387721909725858,0.20714213065404025,0.41057471309476334,0.3185610239601548,0.3384967559775189,0.359225407306785,0.4822054205543003,-0.17223644544852293,0.11135055706776661,-0.239564657369203,-0.14153921669439307,1.808518941249437
53,0.0824852662024904,0.12467151174584938,0.2304622364290653,0.12568815177635423,0.3881865425963761,0.4932650027757926,0.2988659547720684,0.2563753337020038,0.561407230558437,-0.16155300602876388,0.10746507626580241,-0.5079238553449622,-1.0014297587678487,0.6098859052697274
54,0.054936782374610756,0.13522133766119573,0.15379600944339647,0.18543110400797314,0.4679970092659254,0.39525228504578636,0.3232701989160671,0.2840952732850444,0.642625429864926,-0.1505608002495656,0.3092369116363677,0.2672501655518413,-1.1942168990697428,0.6189223473816536
55,0.1359125904567287,0.1663834467125881,0.18771857914679163,0.16863859185719243,0.4100614041326364,0.36095803720429176,0.2663074262638433,0.30401992422592755,0.7217572199254138,-0.14349156206212405,0.276771853777885,-0.034887510569117756,-0.9341461806526549,0.7381393708147579
56,0.13827952000654312,0.053740840240072536,0.16291931402913845,0.24867537599866602,0.43798811667793386,0.44660771978329583,0.26081304928638444,0.2509760639779657,0.7982078939057355,-0.064149095254885935,0.2857777687398722,0.5393738744812161,-0.8098127030429788,-0.615302811184252
57,0.10694765721056687,0.06955175746008005,0.17165314350832883,0.17921702835582892,0.4177548841402123,0.4958832198572473,0.3036443151408924,0.2553479943268438,0.8572050944433484,0.02587835326161877,0.2960356515725096,0.4788870486849103,-0.5391985782067685,-1.290056045067993
58,0.14400915171797946,0.14512964102936976,0.21340098801159607,0.13204516582467193,0.35153617682993055,0.41049736106278023,0.291053683440494,0.31232783208317805,0.9204679593013265,0.10271244041355199,0.39181004269553815,0.4102004622055739,-0.6138306854372522,-0.7751690044939671
59,0.10999106036233967,0.11487591986653531,0.220432421545007,0.20726690371521642,0.36610841964744195,0.35565327331121105,0.30346809844521144,0.3222039031070373,0.9664615000838135,0.12647511177431384,0.37650372044439345,0.6512104325559368,-0.39923974156953373,0.6037365704266237
60,0.10000125399374184,0.11420698245307388,0.16000772113979542,0.18351835880085,0.39069304719580467,0.372268079791475,0.34929797767065834,0.3300065789546011,1.036989782354611,0.14513002874351216,0.468588364383842,0.684751574931376,-0.6186744969893483,0.9588225694893671
61,0.11700619365893851,0.07612717041840603,0.23803657117142316,0.20028304714999454,0.3408140429120138,0.40149036052837433,0.3041431922576247,0.3220994219032249,1.1035469776010118,0.19275469490933056,0.4233642569799407,2.0835995942174597,-0.5901788495041608,0.5418705569179996
62,0.12228959833369084,0.15639774116340868,0.16238201714179362,0.16044115766586714,0.388492889063073,0.39636451109433246,0.32683549546144225,0.28679659007639163,1.1074295372076672,0.23708873218154455,0.36301404771121,1.8119642017994693,0.2904323234153142,0.2919985341362576
63,0.1025665458856256,0.06270588509758991,0.18008137544464115,0.2407865704623621,0.4087376594983141,0.43973968238678374,0.30861441917141913,0.2567678620532642,1.1096939266628556,0.3239995220609124,0.021056473726971885,1.6285463215031304,1.0025717132865761,-0.502746146983682
64,0.14336130927294927,0.08925632203470946,0.14015341191879746,0.15065056504309,0.299868079155545,0.5564417199210606,0.41661719965270844,0.20365139300114016,1.1289990728884955,0.42551054979376507,-0.15106040066769558,1.4897496343527348,0.1776757105919682,-0.9513446186203022
65,0.0957672606447901,0.11139187365258459,0.20867370249295975,0.23571961509200237,0.33022647678098493,0.29434083688752943,0.36533256008126536,0.3585476743678838,1.14060634372336,0.4973522458093101,-0.17398682251112144,1.3899293923061171,0.032282700453735824,-0.38648738428596446
66,0.1599247251131673,0.11328240468578765,0.31596374225271084,0.16364884028476717,0.33221493316428524,0.4397966237100005,0.19189659946983637,0.28327213131944495,1.1428580864045856,0.5606080161355528,-0.02362557132282875,1.4326137000451171,-0.034836634149891736,-0.4731843529013836
67,0.21470193632269133,0.08318087501257121,0.08897360320636893,0.21429596831689462,0.34872315774376017,0.4231681836861913,0.34760130272717954,0.2793549729843429,1.1460925759601102,0.6644426572406893,-0.017553258587769318,1.3468476122082573,0.4559343879980714,-1.4778133542001972
68,0.149651843450672,0.11136772641246091,0.18816829710081354,0.20304908567482385,0.42885582070084993,0.29169998273917735,0.23332403874766455,0.39388320517353803,1.1578093493500208,0.7495832072231319,0.17734821668360312,1.6438053033751225,0.6865970769960583,-1.0576109248239194
69,0.10695822999393055,0.08548881582585022,0.21142712794215612,0.1938567256956047,0.52886289682215,0.4325393731977937,0.15275174524176333,0.2881150852807514,1.188996293942894,0.7975783313286972,-0.06283968581426155,2.163668122299541,-0.43112750299760205,0.0025934752307097807
70,0.16590909471281795,0.10026722570762663,0.1676203038094939,0.21444739785601763,0.4654515011818025,0.4177158072272018,0.20101910029588602,0.26756956920915387,1.2246564950238668,0.8570743082930965,-0.09079786618149678,2.0067587525358284,-0.5224249909444183,-0.5723434644470087
71,0.13550086791362773,0.1441636336760842,0.21373217350716753,0.1261278242492774,0.4211374699396574,0.3503787598282715,0.2296294886395475,0.379329782246367,1.23973977795116,0.9008737880219455,0.014224079344111414,1.8935521258559969,0.1614985511356149,0.1115107535519335
72,0.11091745414902414,0.12044778695699623,0.16262085206613758,0.16382118436123472,0.532022150125129,0.3568321757252257,0.19443954365970947,0.3588988529565434,1.2699711199650696,0.94822084207638,0.18916042528418392,2.139802666169996,0.055355311223175066,0.49685149865754685
73,0.07330205112633525,0.059209708457397564,0.22448174932352521,0.15453849888453364,0.4566132095237408,0.5459849311816963,0.24560299002639888,0.24026686147637255,1.296174927158601,1.067250119411265,0.6164118509763864,2.665315437575725,0.6138657815084687,-1.1478029022914682
74,0.07702269812413372,0.09152008187570337,0.171060575138435,0.1407425829513808,0.5847978146868235,0.5408791260530591,0.1671189120506078,0.22685820911985688,1.3231029935049423,1.175464554260335,0.6264223895024443,2.3687392384705994,0.5266065978048503,-1.2106433203204447
75,0.14089045474261172,0.08568414530460625,0.1627103217354426,0.19508389812756496,0.43338363390285145,0.537610478855987,0.26301558961909416,0.1816214777118415,1.346831117580732,1.2688767113304138,0.3554256084570654,2.3786209337660114,0.7990640692139578,-0.8988418653336733
76,0.11164286977141585,0.0800331814480423,0.14825211423771112,0.14823395118725577,0.49651216499404033,0.5379571992520312,0.24359285099683303,0.2337756681126707,1.3691940069843156,1.3797725707175514,0.22182168382610232,2.4038663335903294,1.0295248036840443,-1.3923100435588216
77,0.12361167435888322,0.07849683718239069,0.23649760145681445,0.13136667073378822,0.43946755747645866,0.6237196144894809,0.20042316670784385,0.16641687759434026,1.3906941396372976,1.4781175865490213,0.17005496254203098,2.299965544359151,0.9249169316953588,-1.1422283154317794
78,0.06184726818114554,0.1016574487830295,0.14934443009390205,0.19788615505521528,0.5641709351811364,0.4856525817967111,0.22463736654381597,0.2148038143650443,1.4121674364528465,1.5622244941034107,0.16648191489775718,2.431368558381894,0.38510708160709245,-0.4817417688224197
79,0.145999376830326,0.09872037621186966,0.17640522728298724,0.17149410171931342,0.3156598045615744,0.57910504485187,0.3619355913251122,0.150680477216947,1.432930971636957,1.6687195846093101,0.1382862653136039,2.3486139391884113,0.9199856787270904,-1.1968244954949445
80,0.16292911337495758,0.07231108770276015,0.14388003553976225,0.19749584870297038,0.4096722051490851,0.5970367589924331,0.283518645936195,0.13315630460183597,1.452090525733071,1.7887205043340384,0.05807758435427115,2.265365932491556,1.3748016538865535,-1.9171415593763779
81,0.18953710354557549,0.08331880085698701,0.1320578959337695,0.19412403031731956,0.351931543613817,0.5363572314261311,0.3264734569068379,0.18619993739956234,1.4708435323149582,1.9080625579810826,0.02378660240037536,2.2031959376966617,1.328401377499328,-1.6914358310267306
82,0.12232225546381024,0.08320272186217069,0.16640621689999946,0.16010806288662463,0.3877921226314728,0.5839588691773816,0.32347940500471767,0.1727303460738231,1.4944368602877758,2.020833224493767,0.568100877285074,2.1414193117605302,0.9200720610253572,-1.504963247961207
83,0.06565878938191348,0.0718655805270351,0.17647036020231419,0.14030294288596398,0.5811282709490977,0.6019396045663826,0.17674257946667477,0.1858918720206186,1.5201779806290006,2.1271830313280415,0.7768288792771574,2.079746107371526,0.03333987664313158,-1.4794104237655703
84,0.11652826684693024,0.06737027615950121,0.13312047730140747,0.1460250643944508,0.6216462021460832,0.5378737854684763,0.12870505370557905,0.2487308739775717,1.5475594800906025,2.2307591847116894,0.6933173478058665,2.3635847752853936,-0.1948499164705512,-1.2067606903621226
85,0.08625251597792068,0.11229861533756667,0.17261860046707178,0.16305967430846893,0.5700377922799773,0.47631550386678906,0.17109109127503033,0.24832620648717532,1.5760779553772732,2.2845354268078752,0.6212017698888664,2.303809990160159,-0.3835761098722061,-0.2506651572902523
