season,date,Dawn,Dusk,Day,Night,CWSI,TMIN,SNOW
1,2018-01-27,0.13939351824562035,0.21848572648218256,0.21130008535220826,0.43082066991998885,19.060171482364115,-3.5639847132423,103.93901859845819
1,2018-01-28,0.1464121255395129,0.23412180430056292,0.33212442243063195,0.2873416477292917,19.070233986074477,-8.924293592621359,98.23180650140358
1,2018-01-29,0.13118474147977194,0.15009007130123916,0.4814425051503224,0.23728268206866687,19.2145013696539,-12.845390664760632,99.81157293937055
1,2018-01-30,0.11939022866671004,0.17735472877093228,0.4375354269958287,0.2657196155665293,19.802214344474315,-19.177934013615438,125.24035941753665
1,2018-01-31,0.1601369995625815,0.14796233227630826,0.28064613098640273,0.4112545371747077,20.181892581818797,-16.151591402741598,130.15870599509807
1,2018-02-01,0.0891747310275019,0.23842873534854891,0.2537029202077872,0.41869361341616185,20.8885110208374,-18.967178359147873,150.1500173856996
1,2018-02-02,0.11007096076982782,0.1395560302457608,0.47831785180804515,0.27205515717636636,21.870391729495477,-22.863300023442765,147.33735465979154
1,2018-02-03,0.18831864193327788,0.14436228020399453,0.31165913802874096,0.35565993983398686,22.56678228863654,-19.78803462041177,146.26247317937802
1,2018-02-04,0.05705131183045913,0.19387721909725858,0.41057471309476334,0.3384967559775189,23.182685539338326,-18.221421945182684,195.67904302324595
1,2018-02-05,0.0824852662024904,0.2304622364290653,0.3881865425963761,0.2988659547720684,24.271484060281733,-24.822560736579725,195.1851831435041
1,2018-02-06,0.054936782374610756,0.15379600944339647,0.4679970092659254,0.3232701989160671,25.388002171092246,-24.95950754623235,220.8311763758025
1,2018-02-07,0.1359125904567287,0.18771857914679163,0.4100614041326364,0.2663074262638433,26.47583811793441,-22.67119960616998,216.70473993537607
1,2018-02-08,0.13827952000654312,0.16291931402913845,0.43798811667793386,0.26081304928638444,27.52681638156946,-22.60182041167731,217.84942711999525
1,2018-02-09,0.10694765721056687,0.17165314350832883,0.4177548841402123,0.3036443151408924,28.33785926912215,-20.62558866569426,219.15324434116678
1,2018-02-10,0.14400915171797946,0.21340098801159607,0.35153617682993055,0.291053683440494,29.207542849388958,-20.56554834267386,231.32654584312164
1,2018-02-11,0.10999106036233967,0.220432421545007,0.36610841964744195,0.30346809844521144,29.839822581055525,-18.94459148339174,229.3810521316564
1,2018-02-12,0.10000125399374184,0.16000772113979542,0.39069304719580467,0.34929797767065834,30.809384885466404,-21.00481706188913,241.08537226599273
1,2018-02-13,0.11700619365893851,0.23803657117142316,0.3408140429120138,0.3041431922576247,31.724356093051657,-19.821174608036447,235.33721048569709
1,2018-02-14,0.12228959833369084,0.16238201714179362,0.388492889063073,0.32683549546144225,31.777730190903462,-11.944086507369944,227.66646171329708
1,2018-02-15,0.1025665458856256,0.18008137544464115,0.4087376594983141,0.30861441917141913,31.80885907406308,-7.0253116503503366,184.20231017784297
1,2018-02-16,0.14336130927294927,0.14015341191879746,0.299868079155545,0.41661719965270844,32.07424965864663,-12.54217762534629,162.32557902860583
1,2018-02-17,0.0957672606447901,0.20867370249295975,0.33022647678098493,0.36533256008126536,32.23381645789692,-13.670466835255123,159.41154071222002
1,2018-02-18,0.1599247251131673,0.31596374225271084,0.33221493316428524,0.19189659946983637,32.26477148406028,-13.060890028855876,178.5230466530408
1,2018-02-19,0.21470193632269133,0.08897360320636893,0.34872315774376017,0.34760130272717954,32.3092364709574,-8.650422859938352,179.29486146565688
1,2018-02-20,0.149651843450672,0.18816829710081354,0.42885582070084993,0.23332403874766455,32.470308617370435,-5.797866294537518,204.06760492905786
1,2018-02-21,0.10695822999393055,0.21142712794215612,0.52886289682215,0.15275174524176333,32.899039970147484,-13.980853867948097,173.53877859099507
1,2018-02-22,0.16590909471281795,0.1676203038094939,0.4654515011818025,0.20101910029588602,33.389265814626036,-14.61663559915463,169.985183991587
1,2018-02-23,0.13550086791362773,0.21373217350716753,0.4211374699396574,0.2296294886395475,33.59661784536056,-9.917694214498566,183.33388600069543
1,2018-02-24,0.11091745414902414,0.16262085206613758,0.532022150125129,0.19443954365970947,34.01221239388363,-10.886271534292753,205.56898306378432
1,2018-02-25,0.07330205112633525,0.22448174932352521,0.4566132095237408,0.24560299002639888,34.37243984971971,-8.067414639810618,259.87431835336224
1,2018-02-26,0.07702269812413372,0.171060575138435,0.5847978146868235,0.1671189120506078,34.74262379890258,-9.357632330290924,261.1466971411125
1,2018-02-27,0.14089045474261172,0.1627103217354426,0.43338363390285145,0.26301558961909416,35.06881768761714,-6.460150909390037,226.70194126177776
1,2018-02-28,0.11164286977141585,0.14825211423771112,0.49651216499404033,0.24359285099683303,35.376243501564716,-3.948187503615525,209.72035738213768
1,2018-03-01,0.12361167435888322,0.23649760145681445,0.43946755747645866,0.20042316670784385,35.67180887603572,-4.549907586092114,203.14060366541432
1,2018-03-02,0.06184726818114554,0.14934443009390205,0.5641709351811364,0.22463736654381597,35.967005334441495,-9.4184143968672,202.686455267867
1,2018-03-03,0.145999376830326,0.17640522728298724,0.3156598045615744,0.3619355913251122,36.252444598984,-6.611400141991374,199.1026773977424
1,2018-03-04,0.16292911337495758,0.14388003553976225,0.4096722051490851,0.283518645936195,36.51583370790328,-2.3130959546099428,188.90783883032404
1,2018-03-05,0.18953710354557549,0.1320578959337695,0.351931543613817,0.3264734569068379,36.77363395045499,-1.693475530535215,184.54932026154876
1,2018-03-06,0.12232225546381024,0.16640621689999946,0.3877921226314728,0.32347940500471767,37.0979747780143,-4.323923365963994,253.7338037366533
1,2018-03-07,0.06565878938191348,0.17647036020231419,0.5811282709490977,0.17674257946667477,37.45184161203599,-11.260075753024518,280.26395308405347
1,2018-03-08,0.11652826684693024,0.13312047730140747,0.6216462021460832,0.12870505370557905,37.82825897059696,-12.457035534631077,269.64930923647097
1,2018-03-09,0.08625251597792068,0.17261860046707178,0.5700377922799773,0.17109109127503033,38.220306497163165,-12.878708880097449,260.4831358713628
2,2018-12-15,0.1212881774642898,0.19903923868777323,0.298984814490545,0.3806877693573921,0.5628514243552449,-9.19414016933485,53.56448398395427
2,2018-12-16,0.10829101204459794,0.1709414106152146,0.23463527030598696,0.48613230703420085,0.5628514243552449,-7.368072018829529,44.89870073698405
2,2018-12-17,0.13403191897167202,0.20680822072956234,0.23567360352483896,0.42348625677392643,0.5628514243552449,-6.466680438862336,28.594429791456413
2,2018-12-18,0.13491637670245052,0.19416756738374255,0.21156316873459263,0.45935288717921413,0.5628514243552449,-9.113717349479787,41.21523072095528
2,2018-12-19,0.16005317465934799,0.22843251632600078,0.1717999426258583,0.4397143663887933,0.5628514243552449,-5.050920890422875,33.03526328733897
2,2018-12-20,0.13497110823352,0.1501171558893451,0.16528747248469386,0.5496242633924412,0.5628514243552449,-0.6319991099418845,29.273430410556937
2,2018-12-21,0.12301465916155162,0.18845448363225936,0.18220450147535608,0.5063263557308333,0.5628514243552449,-4.29124684173796,31.15483449662039
2,2018-12-22,0.15072603852887642,0.15536605140841175,0.20735989278308062,0.4865480172796313,0.5628514243552449,-6.058212303143665,30.30964355075352
2,2018-12-23,0.14191777331829236,0.15814394695603703,0.16216117834120813,0.5377771013844627,0.5628514243552449,-5.781838224046702,30.075572667984023
2,2018-12-24,0.1413762512401555,0.1530695276656521,0.265493803304739,0.44006041778945376,0.5628514243552449,-8.888865893510918,33.46939268782916
2,2018-12-25,0.15785517443063996,0.13671636370829757,0.24546471484017626,0.45996374702088627,0.5628514243552449,-9.927105108336509,32.45343176748959
2,2018-12-26,0.14679994751775316,0.17345263533830108,0.22728247486099876,0.4524649422829471,0.5628514243552449,-6.949169026826417,33.5712728876375
2,2018-12-27,0.14963047259393894,0.11746223322763441,0.2393461050107063,0.4935611891677202,0.5628514243552449,-3.679621143733105,38.50940523945621
2,2018-12-28,0.12545954731684855,0.22004480405442758,0.1989884312131734,0.4555072174155506,0.5748814804135253,-3.0854652954578605,87.9873254009312
2,2018-12-29,0.1323208802462079,0.20055347290453943,0.20691245550708837,0.4602131913421646,0.5841171032880175,-10.623625885298674,54.0309592665779
2,2018-12-30,0.15423688115309583,0.19764920466551528,0.22305483322128322,0.4250590809601056,0.5847404442258275,-10.686131931175261,53.08151348875866
2,2018-12-31,0.17025845298304668,0.16108432451677285,0.2100320741618425,0.4586251483383379,0.5848422141748577,-8.073920744654128,49.795874924732644
2,2019-01-01,0.11576680957925943,0.20239711654318662,0.30694433102403196,0.37489174285352184,0.701275516694512,-12.351469338548553,93.53908814125668
2,2019-01-02,0.11954263692004595,0.1826534768775024,0.23128453680185512,0.4665193494005964,0.9974387896160729,-14.925512054016183,88.48907245172288
2,2019-01-03,0.16456837724720869,0.211923483710108,0.22940860950386607,0.3940995295388173,1.000114491192659,-10.246112373290428,85.52194838567418
2,2019-01-04,0.19676570352205267,0.17802939932149217,0.2925317093207379,0.3326731878357173,1.0013484518246505,-6.550694210270577,79.47920500708149
2,2019-01-05,0.13933502086149552,0.270265436779676,0.24784939060772523,0.3425501517511034,1.001823378253458,-5.526313450484599,76.15964312671207
2,2019-01-06,0.14179334088747136,0.195130682447038,0.30779174480630533,0.3552842318591856,1.0019929948351751,-6.063421986753624,49.73540661335052
2,2019-01-07,0.09705452960632661,0.20844364927965994,0.264376608782224,0.4301252123317893,1.0029852518382196,-3.880504868603541,55.74690237717639
2,2019-01-08,0.20779777999923682,0.20875892991769043,0.1920530445765437,0.3913902455065289,1.0075055337409786,-3.0379578920317796,69.322729470033
2,2019-01-09,0.13504977731594683,0.17863996533330795,0.3486617176210441,0.337648539729701,1.0096681451578706,-12.33134980499688,66.107774376023
2,2019-01-10,0.17720794883262816,0.20395903214938405,0.3537938634840351,0.26503915553395296,1.0127170032142343,-12.887686813665253,64.51834827372724
2,2019-01-11,0.15332243215573801,0.22282785455292503,0.2439476287847367,0.3799020845066004,1.013984887162569,-10.886539670494663,63.14127789132666
2,2019-01-12,0.2113374329218797,0.19958001460073657,0.21352414168484496,0.37555841079253877,1.015702255052454,-7.642418291361889,59.74332346730216
2,2019-01-13,0.16718187488053524,0.21826800355352277,0.2908086190884899,0.323741502477452,1.0294878427315055,-6.4672150604224905,60.44707538608974
2,2019-01-14,0.16307253174526234,0.16735653772173764,0.2888486442161795,0.38072228631682026,1.030246876934689,-7.189609477888606,58.89253093382409
2,2019-01-15,0.1805680616364258,0.17432412072612996,0.23023450963069853,0.41487330800674543,1.030891419945214,-5.5930316856015345,57.73259097809402
2,2019-01-16,0.16444286583058287,0.17973129257581724,0.33156575838035035,0.3242600832132496,1.0624316233154953,-10.960499854111028,56.78056702823268
2,2019-01-17,0.14751832570383272,0.17689187334478113,0.2801782159623949,0.3954115849889911,1.2592462239108495,-12.862121852375553,55.67679136312366
2,2019-01-18,0.14519056424254378,0.1413267649761725,0.4218371066996536,0.29164556408163034,1.5643652523470695,-14.824679595220335,55.77502480642507
2,2019-01-19,0.10494977867452872,0.15109754518642896,0.2701042486597351,0.473848427479307,2.0372308396868877,-17.352054485116092,81.10239753038258
2,2019-01-20,0.15948001305898915,0.17307843011660098,0.3318490924703513,0.3355924643540583,3.0064751130070477,-22.24017098829069,87.21431479141401
2,2019-01-21,0.09366196176295083,0.17988739406860008,0.43219844550273445,0.2942521986657147,4.002866520231017,-24.674891884717947,84.23533028588875
2,2019-01-22,0.19351231588766707,0.14594658501576707,0.3008058470571424,0.3597352520394233,4.804410879207551,-20.020659300512758,96.65963888629753
2,2019-01-23,0.13891168821283728,0.20064699345843093,0.30812094509149646,0.35232037323723536,4.806662539329845,-11.822450300935209,108.54125923350267
2,2019-01-24,0.1697862222796437,0.18734450875331823,0.28291672700037224,0.35995254196666565,5.138521621873754,-16.601298037754532,153.82609635918007
2,2019-01-25,0.11863173918185219,0.17234794868541076,0.4256003698758139,0.28341994225692313,6.153698065522885,-25.639963159255657,151.6615428324273
2,2019-01-26,0.08036896256626616,0.2019597996661971,0.42927776895003256,0.28839346881750444,7.170150873949438,-30.31069082929096,148.31162806475962
2,2019-01-27,0.07875824490953363,0.1522474145792164,0.48949934812792983,0.2794949923833201,8.18596762019455,-28.746403109406927,146.69818425449273
2,2019-01-28,0.07420154467070632,0.24550029612832994,0.30979106818193963,0.370507091019024,9.197785655525685,-24.26402163937089,160.34859599874483
2,2019-01-29,0.08657881268915762,0.21224387614682055,0.37434507183691046,0.32683223932711175,10.239345958460898,-24.329769355476824,246.65425355982802
2,2019-01-30,0.07213896369035885,0.17337933906735803,0.5342528463854542,0.22022885085682872,11.268515770101684,-32.511780258930386,236.1826812989238
2,2019-01-31,0.0319312578399931,0.22069051865143674,0.5884878724691426,0.1588903510394278,12.30533528957791,-34.88378085157724,248.8156988627208
2,2019-02-01,0.11467949813456581,0.18708588906899817,0.372166347302355,0.3260682654940809,13.335747542679773,-31.372906069173983,242.79708344287738
2,2019-02-02,0.1372603310340598,0.1715333629779345,0.39608040079362683,0.29512590519437903,14.146739545257944,-19.580493151589472,235.5894600256121
2,2019-02-03,0.11689489317598721,0.20412736023393238,0.36919725751843063,0.30978048907165,14.168179081186977,-7.32703037071297,219.77142893489267
2,2019-02-04,0.11507143807901991,0.20714213065404025,0.3185610239601548,0.359225407306785,14.18598034143818,-3.2537456673143748,151.0763401830163
2,2019-02-05,0.12467151174584938,0.12568815177635423,0.4932650027757926,0.2563753337020038,14.332847099132412,-12.446086108288105,116.96683147744524
2,2019-02-06,0.13522133766119573,0.18543110400797314,0.39525228504578636,0.2840952732850444,14.483958511784111,-11.205231044989745,215.49449594192328
2,2019-02-07,0.1663834467125881,0.16863859185719243,0.36095803720429176,0.30401992422592755,14.581140332278883,-9.981630008004403,177.09160991578537
2,2019-02-08,0.053740840240072536,0.24867537599866602,0.44660771978329583,0.2509760639779657,15.671872482253866,-21.248167346314748,250.08248878410353
2,2019-02-09,0.06955175746008005,0.17921702835582892,0.4958832198572473,0.2553479943268438,16.909492591995793,-26.16518656174146,242.39437551415025
2,2019-02-10,0.14512964102936976,0.13204516582467193,0.41049736106278023,0.31232783208317805,17.965741690907702,-21.826704244966546,233.66404043659307
2,2019-02-11,0.11487591986653531,0.20726690371521642,0.35565327331121105,0.3222039031070373,18.292410506051073,-11.530772646546392,264.2973548294081
2,2019-02-12,0.11420698245307388,0.18351835880085,0.372268079791475,0.3300065789546011,18.548862296778132,-8.906526280926743,268.5605658409166
2,2019-02-13,0.07612717041840603,0.20028304714999454,0.40149036052837433,0.3220994219032249,19.20356534054769,-11.277351963371167,446.3596465190437
2,2019-02-14,0.15639774116340868,0.16044115766586714,0.39636451109433246,0.28679659007639163,19.813031641973318,-11.670192537902066,411.83372062452827
2,2019-02-15,0.06270588509758991,0.2407865704623621,0.43973968238678374,0.2567678620532642,21.007806603173528,-18.221014522041436,388.5205872126059
2,2019-02-16,0.08925632203470946,0.15065056504309,0.5564417199210606,0.20365139300114016,22.403293105934036,-21.562245071276,370.87898280935946
2,2019-02-17,0.11139187365258459,0.23571961509200237,0.29434083688752943,0.3585476743678838,23.39091109546869,-17.329036431492224,358.1914377549549
2,2019-02-18,0.11328240468578765,0.16364884028476717,0.4397966237100005,0.28327213131944495,24.26049714620101,-16.25651887088373,363.61678101651216
2,2019-02-19,0.08318087501257121,0.21429596831689462,0.4231681836861913,0.2793549729843429,25.687926691713383,-23.236093577513916,352.71557419453325
2,2019-02-20,0.11136772641246091,0.20304908567482385,0.29169998273917735,0.39388320517353803,26.85836591385174,-19.46102649922352,390.4600637758347
2,2019-02-21,0.08548881582585022,0.1938567256956047,0.4325393731977937,0.2881150852807514,27.51816169548735,-11.18032568674105,456.53667110496724
2,2019-02-22,0.10026722570762663,0.21444739785601763,0.4177158072272018,0.26756956920915387,28.33606133335595,-15.925663346897387,436.5928735593192
2,2019-02-23,0.1441636336760842,0.1261278242492774,0.3503787598282715,0.379329782246367,28.938178996378685,-11.288814667319958,422.20386640998026
2,2019-02-24,0.12044778695699623,0.16382118436123472,0.3568321757252257,0.3588988529565434,29.58906566705961,-7.992121826959152,453.5032778404417
2,2019-02-25,0.059209708457397564,0.15453849888453364,0.5459849311816963,0.24026686147637255,31.225378032956502,-21.73060399070726,520.2980163340768
2,2019-02-26,0.09152008187570337,0.1407425829513808,0.5408791260530591,0.22685820911985688,32.71301722456387,-22.22792622742633,482.6020158930737
2,2019-02-27,0.08568414530460625,0.19508389812756496,0.537610478855987,0.1816214777118415,33.99716740308533,-19.162672602722857,483.8580181998592
2,2019-02-28,0.0800331814480423,0.14823395118725577,0.5379571992520312,0.2337756681126707,35.52166851831435,-22.792040009893373,487.0668077311238
2,2019-03-01,0.07849683718239069,0.13136667073378822,0.6237196144894809,0.16641687759434026,36.87363140620627,-20.22750639178634,473.86060909314494
2,2019-03-02,0.1016574487830295,0.19788615505521528,0.4856525817967111,0.2148038143650443,38.02986099921128,-16.17756745297928,490.56244858497365
2,2019-03-03,0.09872037621186966,0.17149410171931342,0.57910504485187,0.150680477216947,39.49386412015639,-22.52917785982769,480.044011262541
2,2019-03-04,0.07231108770276015,0.19749584870297038,0.5970367589924331,0.13315630460183597,41.14353379186349,-26.948870714924794,469.46286244943303
2,2019-03-05,0.08331880085698701,0.19412403031731956,0.5363572314261311,0.18619993739956234,42.78414593810691,-24.469395392466453,461.5608117849601
2,2019-03-06,0.08320272186217069,0.16010806288662463,0.5839588691773816,0.1727303460738231,44.33442029292784,-22.805101604019388,453.7087598483628
2,2019-03-07,0.0718655805270351,0.14030294288596398,0.6019396045663826,0.1858918720206186,45.79642617862322,-22.609649514472085,445.8698531968485
2,2019-03-08,0.06737027615950121,0.1460250643944508,0.5378737854684763,0.2487308739775717,47.22030225674862,-20.004614999690414,481.9468633653626
2,2019-03-09,0.11229861533756667,0.16305967430846893,0.47631550386678906,0.24832620648717532,47.95957188774775,-12.446689825909,474.349253262999
